id,category,url,name,description,price,dimensions,materials
264363C01,earrings,https://us.pandora.net/en/earrings/stud-earrings/heart-halo-stud-earrings/264363C01.html,Heart Halo Stud Earrings,"Crafted in 14k gold plating, these stud earrings feature a polished heart surrounded by sparkling stones. Sold as a pair, so you can double up on love.",$98.00,"2.3mm deep, 6.6mm high, 6.5mm wide","['Cubic zirconia', '14k gold plating']"
PSA2701,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/cherry-blossom-full-collection-set/PSA2701.html,Cherry Blossom full collection set,"Live in full bloom with this sterling silver set. Pink enamel petals shine from matching earrings, ring, danlge charm and chain. Wear them together of separate for pretty pops of colour.",$382.00,,
264359C00,earrings,https://us.pandora.net/en/earrings/hoop-earrings/organically-shaped-heart-small-hoop-earrings/264359C00.html,Organically Shaped Heart Small Hoop Earrings,"Love is in your nature. These 14k gold-plated hoop earrings feature abstract openwork hearts. They have a click closure and are sold as a pair, mirroring each other. Size down to make a more subtle statement.",$98.00,"12.7mm deep, 12mm high, 8.5mm wide",['14k gold plating']
PSA2657,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/organically-shaped-hearts-earring-stack/PSA2657.html,Organically Shaped Hearts Earring Stack,Hearts in motion. This 14k gold-plated earring set features openwork organic heart hoops in two different sizes. Each earring within the pair mirrors the other perfectly for subtle or statement styling.,$243.00,,
268307C00,earrings,https://us.pandora.net/en/earrings/hoop-earrings/asymmetrical-heart-hoop-earrings/268307C00.html,Asymmetrical Heart Hoop Earrings,"Show your ears some love with these Asymmetrical Heart Hoop Earrings. Our small heart-shaped hoops will add a cool, minimal edge to any outfit. Designed to express the non-uniformity of true love, the asymmetric hearts g",$68.00,"17.5mm deep, 18.5mm high, 1.7mm wide",['14k gold plating']
254440C01,earrings,https://us.pandora.net/en/earrings/lab-grown-diamond-earrings/pandora-era-lab-grown-diamond-droplet-stud-earrings/254440C01.html,Pandora Era Lab-Grown Diamond Droplet Stud Earrings,"A celebration of precision and elegance, these solid 14k gold stud earrings feature petite lab-grown diamonds. In a mixture of settings and sizes, they resemble droplets of light.",$488.00,"2mm deep, 4.1mm high, 11mm wide","['Lab-Grown Diamond', '14k gold']"
264393C00,earrings,https://us.pandora.net/en/earrings/stud-earrings/organically-shaped-heart-stud-earrings/264393C00.html,Organically Shaped Heart Stud Earrings,"Inspired by nature, a continuous line flows to form an organically shaped heart on each 14k gold-plated earring. Sold as a pair, they mirror each other. Pair them with the matching ring and bangle to declare your love.",$78.00,"3.6mm deep, 10.6mm high, 7.5mm wide",['14k gold plating']
294419C01,earrings,https://us.pandora.net/en/earrings/stud-earrings/sparkling-heart-padlock-stud-earrings/294419C01.html,Sparkling Heart Padlock Stud Earrings,"Sparkling stones form a heart on these sterling silver earrings, designed to resemble a padlock. Because love really is the key to everything.",$68.00,"1.5mm deep, 11mm high, 9.5mm wide","['Cubic zirconia', 'Sterling silver']"
254438C00,earrings,https://us.pandora.net/en/earrings/hoop-earrings/pandora-era-bead-hoop-earrings/254438C00.html,Pandora Era Bead Hoop Earrings,"Simplicity that stands out. Sold as a pair, these solid 14k gold hoop earrings are detailed with a beaded chain pattern. Perfect for mixing, matching and glowing.",$205.00,"12mm deep, 11mm high, 1.8mm wide",['14k gold']
254439C00,earrings,https://us.pandora.net/en/earrings/hoop-earrings/pandora-era-figaro-hoop-earrings/254439C00.html,Pandora Era Figaro Hoop Earrings,Your stack's final act? These solid 14k gold hoop earrings detailed with a figaro chain pattern. Standing ovations all around.,$205.00,"12.6mm deep, 12.5mm high, 2.2mm wide",['14k gold']
