id,category,url,name,description,price,dimensions,materials
PSG2553,necklaces,https://us.pandora.net/en/necklaces/october-birthstone-heart-pendant-necklace/PSG2553.html,October Birthstone Heart Pendant Necklace,"October babies, wear your birthstone color close to your heart. This sterling silver set includes a necklace and a dangle heart charm set with a pink man-made crystal.",$133.00,,
NAMPS0437,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/blue-murano-glass-butterfly-necklace-set/NAMPS0437.html,Blue Murano Glass Butterfly Necklace Set,Transform into your best self with the Blue Murano Glass Butterfly Necklace Set. This set features the Blue Murano Glass Butterfly Dangle Charm paired with a sterling silver Curb Chain Necklace with a sliding clasp to ad,$160.00,,
PSG2556,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/january-birthstone-heart-pendant-necklace/PSG2556.html,January Birthstone Heart Pendant Necklace,"January babies, wear your birthstone color close to your heart. This sterling silver set includes a necklace and a dangle heart charm set with a sparkling red man-made crystal.",$133.00,,
PSA2658,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/openable-engravable-locket-necklace/PSA2658.html,Openable & Engravable Locket Necklace,"Keep love close. This 14k gold-plated set pairs an openable, engravable locket dangle charm with a versatile curb chain necklace. Personalize yours for a timeless symbol of connection.",$175.00,,
PSG2555,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/december-birthstone-heart-pendant-necklace/PSG2555.html,December Birthstone Heart Pendant Necklace,"December babies, wear your birthstone color close to your heart. This sterling silver set includes a necklace and a dangle heart charm set with a turquoise-inspired stone.",$133.00,,
PSG2562,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/rose-medallion-charm-necklace-set/PSG2562.html,Rose Medallion Charm Necklace Set,"Wear the words you live by. This set includes a necklace and the Rose Medallion Charm, engraved with the Latin mantra ""ROSA INTER SPINAS CRESCIT"" meaning ""THE ROSE AMONG THORNS RISES.""",$163.00,,
PSA2662,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/april-birthstone-heart-pendant-necklace/PSA2662.html,April Birthstone Heart Pendant Necklace,"Say it with heart. This sterling silver set features an engravable heart dangle set with a clear stone inspired by April’s birthstone, paired with a versatile curb chain necklace.",$133.00,,
PSG2554,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/november-birthstone-heart-pendant-necklace/PSG2554.html,November Birthstone Heart Pendant Necklace,"November babies, wear your birthstone color close to your heart. This sterling silver set includes a necklace and a dangle heart charm set with a honey-colored man-made crystal.",$133.00,,
PSG2565,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/cupid-medallion-charm-necklace-set/PSG2565.html,Cupid Medallion Charm Necklace Set,"Wear the words you live by. Pair a 14k gold-plated necklace with the Cupid Medallion Charm, engraved with ""AMOR FATI"" meaning ""LOVE OF FATE"" in Latin.",$293.00,,
PSG2566,gifts,https://us.pandora.net/en/gifts/featured-gifting/gift-sets/cherry-blossom-medallion-charm-necklace-set/PSG2566.html,Cherry Blossom Medallion Charm Necklace Set,"Wear the words you live by. Pair a sterling silver necklace with the Cherry Blossom Medallion Charm, engraved with the Latin mantra 'VIVAT FLOREAT' which means 'MAY IT LIVE, GROW, FLOURISH'.",$146.00,,
