,id,category,url,name,description,price,dimensions,materials
1418,794240C01,charms,https://us.pandora.net/en/charms/sparkling-heart-charm/794240C01.html,Sparkling Heart Charm,"Spread love wherever you go with our heart-shaped charm. Crafted in sterling silver and embellished with clear cubic zirconia stones, it’s a charm that radiates warmth and energy.",$75.00,"9.5mm deep, 11.3mm high, 12.9mm wide","['Cubic zirconia', 'Sterling silver']"
1419,789372C00,charms,https://us.pandora.net/en/charms/thank-you-mum-heart-charm/789372C00.html,Thank You Mum Heart Charm,"Show your appreciation with the Thank You Mum Heart Charm. Hand-finished in sterling silver and 14k rose gold-plating, this heart-shaped design includes the word “Mum” in openwork script with the “U” replaced by a heart",$58.00,"9.2mm deep, 17mm high, 1.3mm wide","['Sterling silver', '14k rose gold plating']"
1420,763968C00,charms,https://us.pandora.net/en/charms/letter-v-alphabet-charm/763968C00.html,Letter V Alphabet Charm,"Create a unique message with the Letter V charm, featuring a rounded profile and sleek design.",$58.00,"6.2mm deep, 8.2mm high, 7.1mm wide",['14k gold plating']
1421,782532C01,charms,https://us.pandora.net/en/charms/final-sale---letter-f-script-alphabet-dangle-charm/782532C01.html,FINAL SALE - Letter F Script Alphabet Dangle Charm,"Spell it out with our Letter f Script Alphabet Dangle Charm. Inspired by bent wire and the movement of a pen across paper, this 14k rose gold-plated charm features a three-dimensional letter F that looks handwritten. The",$24.99,"2.6mm deep, 11.7mm high, 5.4mm wide","['Cubic zirconia', '14k rose gold plating']"
1422,764215C00,charms,https://us.pandora.net/en/charms/marvel-thor-helmet-charm/764215C00.html,Marvel Thor Helmet Charm,"Channel the thunderous strength of Thor. Crafted in sterling silver and 14k gold plating, the helmet charm symbolizes power, honor and responsibility. Wear it as a bold reminder of heroic legacy and unyielding courage.",$95.00,"10.6mm deep, 11mm high, 9mm wide","['Sterling silver', '14k gold plating']"
1423,763961C00,charms,https://us.pandora.net/en/charms/letter-o-alphabet-charm/763961C00.html,Letter O Alphabet Charm,"Celebrate personalization with a letter charm, featuring a rounded profile and 14k gold-plated finish.",$58.00,"6.1mm deep, 8.3mm high, 7.4mm wide",['14k gold plating']
1424,793897C02,charms,https://us.pandora.net/en/charms/turquoise-colored-ocean-charm/793897C02.html,Turquoise-colored Ocean Charm,"Capture the ocean's essence with this charm, where clusters of imitation turquoise shine brightly, evoking the beauty of the sea.",$58.00,"11.5mm deep, 10.7mm high, 7.3mm wide","['Cubic zirconia', 'Imitation turquoise', 'Sterling silver']"
1425,798422C01,charms,https://us.pandora.net/en/charms/double-lined-pave-clip-charm/798422C01.html,Double Lined Pavé Clip Charm,Give your charm collection a contemporary update with this clip charm hand-finished in sterling silver featuring sparkling cubic zirconia and silicone grips for that extra-secure fit that lasts. Part of the classy Timele,$65.00,"10.5mm deep, 11.4mm high, 4.8mm wide","['Cubic zirconia', 'Sterling silver']"
1426,764084C01,charms,https://us.pandora.net/en/charms/crossing-arrows-oversized-medallion-charm/764084C01.html,Crossing Arrows Oversized Medallion Charm,A reminder that the best is yet to shine. This 14k gold-plated XL medallion features crossed arrows paired with the Latin inscription ‘AD MELIORA' — 'TOWARDS BETTER THINGS'. An invitation to wear the words you live by.,$135.00,"2.8mm deep, 30mm high, 30mm wide","['Cubic zirconia', '14k gold plating']"
1427,798064C01,charms,https://us.pandora.net/en/charms/hot-air-balloon-murano-glass-dangle-charm/798064C01.html,Hot Air Balloon Murano Glass Dangle Charm,"Reach new heights with the Hot Air Balloon Murano Glass Dangle Charm crafted in sterling silver. A red Murano glass balloon is encased in microbeaded panels, while below the balloon, a small gondola awaits to transport y",$95.00,"11mm deep, 23mm high, 11mm wide","['Sterling silver', 'Glass']"
1428,794238C01,charms,https://us.pandora.net/en/charms/holiday-wreath-double-dangle-charm/794238C01.html,Holiday Wreath Double Dangle Charm,Wrap your heart in the spirit of the season. Our sterling silver wreath charm comes dressed in green man-made crystals and red glitter enamel – a playful way to spread holiday cheer.,$85.00,"3.7mm deep, 14.3mm high, 12.5mm wide","['Cubic zirconia', 'Man-made crystal', 'Sterling silver', 'Enamel']"
1429,794295C08,charms,https://us.pandora.net/en/charms/dangle-charms/august-engravable-heart-spring-green-stone-dangle-charm/794295C08.html,August Engravable Heart Spring Green Stone Dangle Charm,"Make this sterling silver heart dangle yours. Featuring a spring green, man-made crystal on one side, the other is engravable – perfect for a meaningful message.",$65.00,"2.4mm deep, 14.4mm high, 14.2mm wide","['Man-made crystal', 'Sterling silver']"
1430,798418C01,charms,https://us.pandora.net/en/charms/sparkling-taurus-zodiac-charm/798418C01.html,Sparkling Taurus Zodiac Charm,"Show the world your love for your astrological sign with this Sparkling Taurus Zodiac Charm in sterling silver. Taurus’ worship beauty, artistry, hedonism and love luxury and comfort. The reversible charm can be worn two",$58.00,"7.4mm deep, 9.9mm high, 9.8mm wide","['Cubic zirconia', 'Sterling silver']"
1431,ENG792015_125,charms,https://us.pandora.net/en/charms/idaho-heart-charm/ENG792015_125.html,Idaho Heart Charm,"From potatoes to peaks, this Idaho heart charm in sterling silver is a rustic-chic favorite.",$85.00,,['Sterling silver']
1432,763891C01,charms,https://us.pandora.net/en/charms/hook-double-dangle-charm/763891C01.html,Hook Double Dangle Charm,"Catch the essence of your dreams with a hook that shines bright, carrying a lacquered artificial pearl and sparkling cubic zirconia, inspired by the magic of making your desires a reality.",$70.00,"6mm deep, 14.6mm high, 8.2mm wide","['Cubic zirconia', 'Lacquered artificial pearl', '14k gold plating']"
1433,ENG798747C01_2,charms,https://us.pandora.net/en/charms/chinese-well-being-safety-charm/ENG798747C01_2.html,Chinese Well-Being & Safety Charm,"Carry a meaningful reminder of love and protection with this sterling silver Well being & Safety Charm. Featuring a row of pavé cubic zirconia around the edges, this charm showcases the Chinese characters ""平安"" (píng'ān)",$100.00,,"['Cubic zirconia', 'Sterling silver']"
1434,ENG792015_88,collections,https://us.pandora.net/en/collections/pandora-moments/travel-hobbies/california-state-scene-charm/ENG792015_88.html,California State Scene Charm,"Channel the iconic California views and vibes with this heart-shaped charm in sterling silver. On one side, a beautiful coastal scene is brought to life with glossy enamel in a mix of warm and earthy tones. On the other",$85.00,,
1435,793911C00,charms,https://us.pandora.net/en/charms/disney-pluto-openwork-charm/793911C00.html,Disney Pluto Openwork Charm,"Celebrate the joy of Disney with a playful charm featuring Pluto's adorable face, perfect for Disney fans and collectors.",$65.00,"7.3mm deep, 12.8mm high, 10.3mm wide",['Sterling silver']
1436,792654C01,charms,https://us.pandora.net/en/charms/pink-family-tree-heart-dangle-charm/792654C01.html,Pink Family Tree & Heart Dangle Charm,Celebrate the heart of your family with the Pink Family Tree & Heart Dangle Charm. This hand-finished dangle charm is crafted from sterling silver with a transparent pink cabochon man-made crystal shaped like a heart. On,$95.00,"6.1mm deep, 11.2mm high, 11mm wide","['Cubic zirconia', 'Man-made crystal', 'Sterling silver']"
1437,790065C03,charms,https://us.pandora.net/en/charms/august-spring-green-eternity-circle-charm/790065C03.html,August Spring Green Eternity Circle Charm,Add a pop of color to your bracelets and pendants with this Spring Green Eternity Circle Charm. This special piece is made in the shape of an infinity braid and is set with a vibrant green crystal at its center. Symboliz,$58.00,"10.9mm deep, 11mm high, 9.8mm wide","['Man-made crystal', 'Sterling silver']"
1438,793917C01,charms,https://us.pandora.net/en/charms/red-flower-dangle-charm/793917C01.html,Red Flower Dangle Charm,"Celebrate the beauty of nature with a delicate flower design, featuring a layered petal effect and a center of black crystal details, symbolizing the strength found in fragility and the power of renewal.",$80.00,"6.5mm deep, 12.9mm high, 9.8mm wide","['Man-made crystal', 'Sterling silver', 'Enamel']"
1439,791691C04,charms,https://us.pandora.net/en/charms/opalescent-green-charm/791691C04.html,Opalescent Green Charm,Channel the colors of the jungle with the Opalescent Green Charm. A lab-created iridescent opal features a spectrum of colors and streaks of glitter designed to evoke the vivid colors of the tropics. The charm also featu,$55.00,"13.6mm deep, 13.6mm high, 9mm wide","['Lab-Created Opal', 'Sterling silver']"
1440,763417C01,charms,https://us.pandora.net/en/charms/bee-medallion-charm/763417C01.html,Bee Medallion Charm,Bring positive energy and productivity into your life with our 14k gold-plated bee medallion. Our dual-sided charm features an imprinted bee with four triangular pointers set with sparkling stones on one side and the eng,$75.00,"2.2mm deep, 15.5mm high, 15.5mm wide","['Cubic zirconia', 'Sterling silver', '14k gold plating']"
1441,762723C01,charms,https://us.pandora.net/en/charms/sagittarius-zodiac-dangle-charm/762723C01.html,Sagittarius Zodiac Dangle Charm,"Let the stars guide your look with the Sagittarius Zodiac Dangle Charm. This Pandora Moments dangle charm is crafted our 14k gold-plated unique metal blend, has a circular outer frame and features clear sparkling cubic z",$85.00,"1.5mm deep, 13.3mm high, 13.2mm wide","['Cubic zirconia', '14k gold plating']"
1442,794089C01,charms,https://us.pandora.net/en/charms/skull-medallion-charm/794089C01.html,Skull Medallion Charm,"Embrace the now in sterling silver. With weathered detailing and a flush-set stone, this vintage-inspired medallion features a skull motif on the front and a 'CARPE DIEM' engraving on the back.",$48.00,"2.3mm deep, 13mm high, 13mm wide","['Cubic zirconia', 'Sterling silver']"
1443,782820C01,charms,https://us.pandora.net/en/charms/sparkling-pave-triple-row-charm/782820C01.html,Sparkling Pavé Triple-row Charm,"Shine bright from all angles with the Sparkling Pavé Triple-row Charm from the Pandora Moments collection. This cubic zirconia charm is made from a 14k rose gold-plated metal and is designed to shine on its own, or next",$115.00,"11.1mm deep, 11.1mm high, 6.9mm wide","['Cubic zirconia', '14k rose gold plating']"
1444,764141C01,charms,https://us.pandora.net/en/charms/radiant-heart-double-dangle-charm/764141C01.html,Radiant Heart Double Dangle Charm,Illuminate your look with this two-tone dangle charm. The design features one openwork heart encircled by radiant rays and one with a hidden engraving that reads 'MY RAY OF LIGHT'. Keep it. Share it. Shine together.,$85.00,"3.1mm deep, 16.7mm high, 16.6mm wide","['Cubic zirconia', 'Sterling silver', '14k gold plating']"
1445,782533C01,charms,https://us.pandora.net/en/charms/final-sale---letter-l-script-alphabet-dangle-charm/782533C01.html,FINAL SALE - Letter l Script Alphabet Dangle Charm,"Spell it out with our Letter l Script Alphabet Dangle Charm. Inspired by bent wire and the movement of a pen across paper, this 14k rose gold-plated charm features a three-dimensional letter l that looks handwritten. The",$24.99,"2.8mm deep, 11.6mm high, 4.2mm wide","['Cubic zirconia', '14k rose gold plating']"
1446,763971C00,charms,https://us.pandora.net/en/charms/letter-y-alphabet-charm/763971C00.html,Letter Y Alphabet Charm,"Adorn yourself with a symbol of individuality and self-expression, as you create a unique word or message with this charm, starting with the elegant Letter Y.",$65.00,"6.3mm deep, 8.2mm high, 8.1mm wide",['14k gold plating']
1447,762711C01,promotions,https://us.pandora.net/en/promotions/charms-offer/gemini-zodiac-dangle-charm/762711C01.html,Gemini Zodiac Dangle Charm,"Let the stars guide your look with the Gemini Zodiac Dangle Charm. This Pandora Moments dangle charm is crafted our 14k gold-plated unique metal blend, has a circular outer frame and features clear sparkling cubic zircon",$78.00,"1.5mm deep, 13.3mm high, 13.2mm wide","['Cubic zirconia', '14k gold plating']"
1448,763462C10,charms,https://us.pandora.net/en/charms/faceted-pink-eternity-circle-dangle-charm/763462C10.html,Faceted Pink Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a faceted phlox pink man-made cry",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Man-made crystal', '14k gold plating']"
1449,790064C01,charms,https://us.pandora.net/en/charms/april-clear-eternity-circle-charm/790064C01.html,April Clear Eternity Circle Charm,Add a reflective touch to your bracelets and pendants with this Clear Eternity Circle Charm. This special piece is made in the shape of an infinity braid and is set with a cabochon-cut cubic zirconia at its center. Symbo,$58.00,"11.7mm deep, 11mm high, 9.4mm wide","['Cubic zirconia', 'Sterling silver']"
1450,793894C01,collections,https://us.pandora.net/en/collections/pandora-moments/nature-celestial/turquoise-colored-fishbone-dangle-charm/793894C01.html,Turquoise-colored Fishbone Dangle Charm,"Celebrate the circle of life with a delicate fishbone design, symbolizing the connection between nature and humanity. Crafted in sterling silver with intricate details, this charming piece is a beautiful reminder of life",$78.00,"4.6mm deep, 15.2mm high, 7.3mm wide","['Cubic zirconia', 'Imitation turquoise', 'Sterling silver']"
1451,ENG792015_128,charms,https://us.pandora.net/en/charms/kansas-heart-charm/ENG792015_128.html,Kansas Heart Charm,"From sunflowers to sunsets and ruby shoes, this Kansas heart charm in sterling silver is a prairie-perfect keepsake.",$90.00,,['Sterling silver']
1452,793599C01,charms,https://us.pandora.net/en/charms/glow-in-the-dark-infinity-tree-double-dangle-charm/793599C01.html,Glow-in-the-dark Infinity Tree Double Dangle Charm,"Love and family light the way with our Glow-in-the-dark Infinity Tree Double Dangle Charm. Crafted in sterling silver, one dangle features an infinity tree to represent our never-ending connections. The other shines with",$85.00,"3.4mm deep, 18.2mm high, 15.7mm wide","['Cubic zirconia', 'Sterling silver', 'Enamel']"
1453,793512C01,charms,https://us.pandora.net/en/charms/sparkling-firework-double-dangle-charm/793512C01.html,Sparkling Firework Double Dangle Charm,"Add our celebration-worthy Sparkling Firework Double Dangle Charm to your collection for a pop of star-lit fun. Crafted in sterling silver, one dangle features a cut-out star with shining stars, metal points and sparklin",$68.00,"4mm deep, 17mm high, 13.9mm wide","['Cubic zirconia', 'Sterling silver']"
1454,797476,charms,https://us.pandora.net/en/charms/letter-v-alphabet-charm/797476.html,Letter V Alphabet Charm,Tell your style story through our letter charms that let you spell out the words that mean the most to you. Monogram your Pandora Moments charm bracelet with important initials or create a personal message with the lette,$55.00,"7mm deep, 10mm high, 8.8mm wide",['Sterling silver']
1455,763588C01,charms,https://us.pandora.net/en/charms/engravable-north-star-lab-grown-diamond-dangle-charm/763588C01.html,Engravable North Star Lab-grown Diamond Dangle Charm,Shine a bright light everywhere you go with our Engravable North Star Lab-grown Diamond Dangle Charm. A 14k gold-plated North Star charm casts a warm glow with a radiant bezel-set lab-grown diamond at its centre. A sterl,$85.00,"4mm deep, 15.5mm high, 11mm wide","['Lab-grown diamond', 'Sterling silver', '14k gold plating']"
1456,763366C01,charms,https://us.pandora.net/en/charms/pandora-me-pearlescent-butterfly-medallion-charm/763366C01.html,Pandora ME Pearlescent Butterfly Medallion Charm,Wear a symbol of excitement with the Pandora ME Pearlescent Butterfly Medallion Charm. An octagon-shaped 14k gold-plated medallion frames a center disc of white bioresin man-made mother of pearl featuring laser engraved,$78.00,"2.6mm deep, 18mm high, 15.5mm wide","['Cubic zirconia', 'Bioresin man-made mother of pearl', '14k gold plating']"
1457,787785CZ,charms,https://us.pandora.net/en/charms/family-letters-dangle-charm/787785CZ.html,Family Letters Dangle Charm,"Wear what matters the most to you on your bracelet with this playful Family Letters Dangle Charm in sterling silver and 14k rose gold-plating. Made to be worn on Pandora Moments bracelets, the two-tone design holds six l",$85.00,"1.5mm deep, 25.5mm high, 25mm wide","['Cubic zirconia', 'Sterling silver', '14k rose gold plating']"
1458,763962C00,charms,https://us.pandora.net/en/charms/letter-p-alphabet-charm/763962C00.html,Letter P Alphabet Charm,Celebrate what matters most with a customizable charm that represents your personal story.,$65.00,"6.2mm deep, 8.2mm high, 5.8mm wide",['14k gold plating']
1459,ENG792015_94,charms,https://us.pandora.net/en/charms/beach-sandal-heart-charm/ENG792015_94.html,Beach Sandal Heart Charm,"Escape to the shore with the Beach Sandal Heart Charm. Hand-finished in sterling silver, this charming design features a pair of sandals resting on a sandy beach, capturing the carefree joy of seaside adventures. The bac",$85.00,,['Sterling silver']
1460,ENG792275C00_11,jewelry,https://us.pandora.net/en/jewelry/black-friday/lawyer-dangle-charm/ENG792275C00_11.html,Lawyer Dangle Charm,"Honor the legal profession with this Engravable Lawyer Dangle Charm in sterling silver. Featuring a row of hearts around the bale and edges, the front showcases the iconic lawyer scales symbol, accented in gold and brown",$78.00,,['Sterling silver']
1461,782641C01,charms,https://us.pandora.net/en/charms/two-tone-infinity-heart-double-dangle-charm/782641C01.html,Two-tone Infinity Heart Double Dangle Charm,"A jewelry gift for a mom who will always be perfect to you, just as she is. The Two-tone Infinity Heart Double Dangle Charm features an openwork heart dangle in 14k rose gold plating forming an infinity symbol in the cen",$52.50,"3mm deep, 12.7mm high, 11.3mm wide","['Cubic zirconia', 'Sterling silver', '14k rose gold plating']"
1462,762720C01,promotions,https://us.pandora.net/en/promotions/charms-offer/capricorn-zodiac-dangle-charm/762720C01.html,Capricorn Zodiac Dangle Charm,"Let the stars guide your look with the Pandora Capricorn Zodiac Dangle Charm. This Capricorn charm is crafted our 14k gold-plated unique metal blend, has a circular outer frame and features clear sparkling cubic zirconia",$78.00,"1.5mm deep, 13.3mm high, 13.2mm wide","['Cubic zirconia', '14k gold plating']"
1463,797469,charms,https://us.pandora.net/en/charms/letter-o-alphabet-charm/797469.html,Letter O Alphabet Charm,Tell your style story through our letter charms that let you spell out the words that mean the most to you. Monogram your Pandora Moments charm bracelet with important initials or create a personal message with the lette,$55.00,"7mm deep, 10mm high, 9.1mm wide",['Sterling silver']
1464,781972CZ,charms,https://us.pandora.net/en/charms/sparkling-row-spacer-charm/781972CZ.html,Sparkling Row Spacer Charm,"Light up your Pandora charm bracelet with this sparkling spacer charm. This sophisticated, 14k rose gold-plated piece is accented with a decorative line of shimmering cubic zirconia stones. Designed with a hidden silicon",$75.00,"10.8mm deep, 10.8mm high, 6.6mm wide","['Cubic zirconia', '14k rose gold plating']"
1465,793827C01,charms,https://us.pandora.net/en/charms/turquoise-colored-heart-mini-dangle-charm/793827C01.html,Turquoise-colored Heart Mini Dangle Charm,"Add a touch of love to your collection with a delicate heart-shaped charm, symbolizing the beautiful connections that bring us together.",$40.00,"3.2mm deep, 8.4mm high, 6.2mm wide","['Imitation turquoise', 'Sterling silver', 'Enamel']"
1466,763413C01,charms,https://us.pandora.net/en/charms/scarab-beetle-medallion-charm/763413C01.html,Scarab Beetle Medallion Charm,"Hit reset with this meaningful medallion charm. Finished in 14k gold-plating, it features a scarab beetle motif with shimmering green and white enamel - a symbol of growth and transformation. On the back is the engraved",$75.00,"2.9mm deep, 15.6mm high, 15.6mm wide","['Cubic zirconia', '14k gold plating', 'Enamel']"
1467,797480,charms,https://us.pandora.net/en/charms/letter-z-alphabet-charm/797480.html,Letter Z Alphabet Charm,Tell your style story through our letter charms that let you spell out the words that mean the most to you. Monogram your Pandora Moments charm bracelet with important initials or create a personal message with the lette,$55.00,"7mm deep, 10mm high, 7mm wide",['Sterling silver']
1468,782457C01,promotions,https://us.pandora.net/en/promotions/sale-review-page/final-sale---letter-z-script-alphabet-dangle-charm/782457C01.html,FINAL SALE - Letter Z Script Alphabet Dangle Charm,"Spell it out with our Letter z Script Alphabet Dangle Charm. Inspired by bent wire and the movement of a pen across paper, this 14k rose gold-plated charm features a three-dimensional letter Z that looks handwritten. The",$24.99,"2.8mm deep, 10.2mm high, 6.7mm wide","['Cubic zirconia', '14k rose gold plating']"
1469,763462C08,charms,https://us.pandora.net/en/charms/faceted-spring-green-eternity-circle-dangle-charm/763462C08.html,Faceted Spring Green Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a faceted spring green man-made c",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Man-made crystal', '14k gold plating']"
1470,793973C00,charms,https://us.pandora.net/en/charms/football-helmet-charm/793973C00.html,Football Helmet Charm,Get into the spirit of the game with the Football Helmet Charm. This sterling silver charm features a helmet motif with a polished shell and an openwork face mask. Inspired by the idea of finding the courage to conquer a,$85.00,"11.2mm deep, 10mm high, 10.5mm wide",['Sterling silver']
1471,799153C01,charms,https://us.pandora.net/en/charms/pink-heart-family-tree-dangle-charm/799153C01.html,Pink Heart Family Tree Dangle Charm,Always remember your roots with the Pink Heart Family Tree Dangle Charm. This openwork dangle charm is hand-finished in sterling silver. Inside the heart shape stands a tree at an angle with its leaves extending beyond t,$75.00,"2.2mm deep, 13mm high, 12.8mm wide","['Cubic zirconia', 'Sterling silver']"
1472,798413C00,charms,https://us.pandora.net/en/charms/charms/angel-of-love-charm/798413C00.html,Angel of Love Charm,"Everyone needs a guardian angel that is looking after their every move, making sure that they stay safe and happy at all times. Get your very own guardian angel charm and make sure that luck follows your every move with",$50.00,"8mm deep, 12.4mm high, 9.4mm wide",['Sterling silver']
1473,782462C01,promotions,https://us.pandora.net/en/promotions/sale-review-page/final-sale---letter-h-script-alphabet-dangle-charm/782462C01.html,FINAL SALE - Letter H Script Alphabet Dangle Charm,"Spell it out with our Letter h Script Alphabet Dangle Charm. Inspired by bent wire and the movement of a pen across paper, this 14k rose gold-plated charm features a three-dimensional letter H that looks handwritten. The",$24.99,"3.2mm deep, 11.5mm high, 5.3mm wide","['Cubic zirconia', '14k rose gold plating']"
1474,792291C01,charms,https://us.pandora.net/en/charms/glow-in-the-dark-spooky-pumpkin-charm/792291C01.html,Glow-in-the-dark Spooky Pumpkin Charm,"This delightful Glow-in-the-dark Spooky Pumpkin Charm in sterling silver is the perfect Halloween friend. Intricately detailed with a spooky face and heart-shaped eyes, this enamel-painted charm turns dark green when the",$75.00,"11mm deep, 12.4mm high, 11mm wide","['Sterling silver', 'Enamel']"
1475,793367C01,promotions,https://us.pandora.net/en/promotions/sale-review-page/final-sale---pandora-me-infinity-medallion-charm/793367C01.html,FINAL SALE - Pandora ME Infinity Medallion Charm,"With the Pandora ME Infinity Medallion Charm, the possibilities are endless. An octagon-shaped sterling silver disc features a raised infinity sign surrounded by tie dye–inspired multicolored enamel. On the reverse side,",$44.99,"2.7mm deep, 17.9mm high, 15.2mm wide","['Sterling silver', 'Enamel']"
1476,763462C04,charms,https://us.pandora.net/en/charms/faceted-clear-eternity-circle-dangle-charm/763462C04.html,Faceted Clear Eternity Circle Dangle Charm,"Wear a symbol of forever, that's personal to you. This 14k gold-plated dangle charm is made up of a triple knotted circle that intertwines to resemble an infinity sign. The twist carries a radiant clear stone which dangl",$78.00,"9.3mm deep, 19.2mm high, 5.7mm wide","['Cubic zirconia', '14k gold plating']"
1477,ENG792015_135,charms,https://us.pandora.net/en/charms/minnesota-heart-charm/ENG792015_135.html,Minnesota Heart Charm,"From lakes to love, this Minnesota sterling silver heart charm is a cool nod to the North Star State.",$90.00,,['Sterling silver']
1478,793910C00,charms,https://us.pandora.net/en/charms/disney-daisy-duck-openwork-charm/793910C00.html,Disney Daisy Duck Openwork Charm,Celebrate your love for Disney with a charming openwork silhouette of Daisy Duck's head in sterling silver.,$65.00,"7.1mm deep, 13.9mm high, 7.4mm wide",['Sterling silver']
1479,793900C01,earrings,https://us.pandora.net/en/earrings/charm-earrings/blue-murano-glass-sea-snail-dangle-charm/793900C01.html,Blue Murano Glass Sea Snail Dangle Charm,Celebrate the treasures of the sea with a charm that shines like a beachy find. Discover the magic of the ocean with this delightful sea snail design.,$85.00,"4.9mm deep, 13.5mm high, 10.3mm wide","['Cubic zirconia', 'Man-made crystal', 'Imitation turquoise', 'Sterling silver', 'MURANO GLASS']"
1480,764081C01,charms,https://us.pandora.net/en/charms/crossing-arrows-medallion-charm/764081C01.html,Crossing Arrows Medallion Charm,A reminder that the best is yet to shine. This mixed metal medallion features crossed arrows paired with the Latin inscription ‘AD MELIORA’ — ‘TOWARDS BETTER THINGS’. Your personal invitation to wear the words you live.,$75.00,"2.6mm deep, 16mm high, 16mm wide","['Cubic zirconia', 'Sterling silver', '14k gold plating']"
1481,ENG792015_99,collections,https://us.pandora.net/en/collections/pandora-moments/family-friends/football-mom-heart-charm/ENG792015_99.html,Football Mom Heart Charm,"For the mom who cheers from the stands, this sterling silver Engravable Football Mom Heart Charm features a row of polished hearts and is engraved with ""Football Mom,"" with a football as the ""O."" The back is engravable,",$60.00,,['Sterling silver']
1482,798013EN188,charms,https://us.pandora.net/en/charms/charms/final-sale---grandpa-charm/798013EN188.html,FINAL SALE - Grandpa Charm,"This Pandora Moments sterling silver charm pays tribute to your beloved granddad and is detailed with spectacles and a blue enamel bow tie. The dangling body and feet add movement to this tribute charm, which is all abou",$55.00,"11.2mm deep, 14.2mm high, 8.8mm wide","['Sterling silver', 'Enamel']"
1483,793042C01,charms,https://us.pandora.net/en/charms/pandora-me-black-chakra-heart-mini-dangle-charm/793042C01.html,Pandora ME Black Chakra Heart Mini Dangle Charm,Love has no limits when you wear the Pandora ME Black Chakra Heart Mini Dangle Charm. This sterling silver heart charm features black hand-applied enamel and a black heart-shaped man-made crystal at centre. The reverse s,$40.00,"3.2mm deep, 8.5mm high, 6.2mm wide","['Man-made crystal', 'Sterling silver', 'Enamel']"
1484,793905C01,charms,https://us.pandora.net/en/charms/sailboat-charm/793905C01.html,Sailboat Charm,Set sail on a journey of self-expression with this sailboat-inspired charm. Its intricate design and sparkling stones capture the spirit of adventure and the journey through life's ever-changing waters.,$45.00,"7.5mm deep, 10.8mm high, 12.2mm wide","['Cubic zirconia', 'Man-made crystal', 'Sterling silver']"
1485,794161C01,charms,https://us.pandora.net/en/charms/engravable-red-stone-heart-charm/794161C01.html,Engravable Red Stone Heart Charm,Engrave a message of love. Our sterling silver heart charm with a flush-set red man-made crystal is the perfect canvas for a personal note or meaningful memento.,$58.00,"8.1mm deep, 11mm high, 11.5mm wide","['Man-made crystal', 'Sterling silver']"
1486,793137C01,charms,https://us.pandora.net/en/charms/final-sale---game-of-thrones-jon-snow-charm/793137C01.html,FINAL SALE - Game of Thrones Jon Snow Charm,"Wear your house allegiance with our Game of Thrones Jon Snow Charm. Crafted in sterling silver, the charm depicts Jon Snow with his trademark features including a scar on his left eye, a moustache, dark curly hair and hi",$41.99,"9.4mm deep, 15.7mm high, 9.2mm wide","['Sterling silver', 'Enamel']"
1487,394007C01,gifts,https://us.pandora.net/en/gifts/occasion/ramadan-eid-gifts/engravable-round-tag-pendant/394007C01.html,Engravable Round Tag Pendant,"Minimalist style that makes a statement. Add our sterling silver engravable disc pendant, encircled in a halo of sparkling stones, to your collection.",$68.00,"1.4mm deep, 21.4mm high, 21.4mm wide","['Cubic zirconia', 'Sterling silver']"
1488,ENG792017CZ_81,gifts,https://us.pandora.net/en/gifts/occasions/halloween/day-of-the-dead-sugar-skull-heart-dangle-charm/ENG792017CZ_81.html,Day of the Dead Sugar Skull Heart Dangle Charm,"Celebrate the spirit of Día de los Muertos with the Day of the Dead Sugar Skull Charm. This heart-shaped dangle charm is beautifully crafted in sterling silver and features a row of sparkling cubic zirconia on the bale,",$85.00,,"['Cubic zirconia', 'Sterling silver']"
1489,793388C01,earrings,https://us.pandora.net/en/earrings/charm-earrings/turquoise-colored-engravable-mini-medallion-charm/793388C01.html,Turquoise-colored Engravable Mini Medallion Charm,"Mini size, maximum impact. This sterling silver charm is inspired by the turquoise stone with its vibrant light blue color, symbolizing wisdom, protection and hope.",$31.50,"2mm deep, 11mm high, 11mm wide","['Imitation turquoise', 'Sterling silver']"
1490,794161C11,charms,https://us.pandora.net/en/charms/engravable-honey-stone-heart-charm/794161C11.html,Engravable Honey Stone Heart Charm,Engrave a message of love. Our sterling silver heart charm with a flush-set honey-colored man-made crystal is the perfect canvas for a personal note or meaningful memento.,$58.00,"8.1mm deep, 11mm high, 11.5mm wide","['Man-made crystal', 'Sterling silver']"
1491,792746C00,charms,https://us.pandora.net/en/charms/clips/studded-clip-charm/792746C00.html,Studded Clip Charm,"Bring even more of the iconic studded texture into your look with the Studded Pandora Clip Charm in sterling silver. With its pyramid and spherical stud texture, this clip charm will feel right at home on your studded ch",$55.00,"5.9mm deep, 8.7mm high, 8.3mm wide",['Sterling silver']
